,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.061949,0.014729,0.018874,0.051568,0.062181,0.072366,0.100996
dr-ibt,500.0,0.071282,0.011883,0.039864,0.062795,0.071229,0.079401,0.107306
dr-ibt (tau=0),500.0,0.068175,0.02058,0.018874,0.053008,0.066537,0.08064,0.138925
dm,500.0,0.09893,0.013067,0.0635,0.089911,0.098775,0.106861,0.142857
dr,500.0,0.070942,0.011752,0.041137,0.063253,0.070561,0.077494,0.106815
mrdr,500.0,0.070958,0.011799,0.041596,0.062875,0.07027,0.077956,0.107238
dr-os (oracle),500.0,0.070996,0.012834,0.038235,0.062635,0.070513,0.078939,0.126393
dr-os,500.0,0.070996,0.012834,0.038235,0.062635,0.070513,0.078939,0.126393
switch-dr (oracle),500.0,0.070364,0.011783,0.041165,0.061788,0.070101,0.078935,0.107948
switch-dr,500.0,0.070824,0.011904,0.041722,0.061853,0.070575,0.079256,0.107948
