,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,1.5e-05,5.2e-05,0.0,0.0,1e-06,8e-06,0.000701
dr-ibt,500.0,8.1e-05,0.00013,0.0,9e-06,3.3e-05,0.000101,0.00122
dr-ibt (tau=0),500.0,0.000513,0.000339,0.0,0.000218,0.000498,0.000785,0.00142
dm,500.0,0.014842,0.003141,0.006701,0.012655,0.014576,0.016741,0.025274
dr,500.0,0.00024,0.000348,0.0,1.7e-05,9e-05,0.00032,0.002256
mrdr,500.0,0.000106,0.000166,0.0,1e-05,4.5e-05,0.00013,0.001259
dr-os (oracle),500.0,0.000179,0.000317,0.0,8e-06,3.3e-05,0.000216,0.002057
dr-os,500.0,0.000241,0.00035,0.0,1.9e-05,9.7e-05,0.00032,0.002105
switch-dr (oracle),500.0,0.0002,0.0003,0.0,1.6e-05,8e-05,0.000258,0.001983
switch-dr,500.0,0.00024,0.000348,0.0,1.7e-05,9e-05,0.00032,0.002256
