,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000634,0.001489,0.0,3e-06,0.00011,0.000552,0.014698
dr-ibt,500.0,0.001066,0.00194,0.0,8.9e-05,0.000374,0.001191,0.017613
dr-ibt (tau=0),500.0,0.000857,0.001583,0.0,7.3e-05,0.000318,0.000975,0.014698
dm,500.0,0.009502,0.007875,0.0,0.003903,0.007586,0.013277,0.048219
dr,500.0,0.001802,0.00271,0.0,0.000185,0.000771,0.002352,0.024694
mrdr,500.0,0.001469,0.002244,0.0,9.9e-05,0.000612,0.001769,0.016818
dr-os (oracle),500.0,0.00097,0.002237,0.0,2.4e-05,0.000179,0.000807,0.024775
dr-os,500.0,0.00178,0.002684,0.0,0.000179,0.000767,0.002272,0.024775
switch-dr (oracle),500.0,0.001191,0.002229,0.0,7.2e-05,0.000376,0.001309,0.024694
switch-dr,500.0,0.001802,0.00271,0.0,0.000185,0.000771,0.002352,0.024694
