,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,7e-06,2.4e-05,0.0,0.0,1e-06,2e-06,0.000235
dr-ibt,500.0,7.1e-05,0.000106,0.0,6e-06,3.6e-05,8.9e-05,0.000785
dr-ibt (tau=0),500.0,0.000341,0.000268,0.0,0.000123,0.000285,0.000509,0.001236
dm,500.0,0.012269,0.002784,0.005199,0.010459,0.01209,0.014064,0.022317
dr,500.0,0.000206,0.000275,0.0,2e-05,9.4e-05,0.000294,0.001611
mrdr,500.0,8.2e-05,0.000118,0.0,1e-05,3.8e-05,0.000109,0.001008
dr-os (oracle),500.0,0.00014,0.000228,0.0,8e-06,3.6e-05,0.000175,0.001701
dr-os,500.0,0.000205,0.000271,0.0,2e-05,0.000107,0.000289,0.001701
switch-dr (oracle),500.0,0.00016,0.000216,0.0,1.7e-05,8.2e-05,0.000215,0.001611
switch-dr,500.0,0.000206,0.000275,0.0,2e-05,9.4e-05,0.000294,0.001611
