,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000161,0.000461,0.0,0.0,5e-06,0.000123,0.006282
dr-ibt,500.0,0.000386,0.000701,0.0,2.5e-05,0.000146,0.000449,0.00701
dr-ibt (tau=0),500.0,0.00035,0.000555,0.0,4.3e-05,0.000166,0.000481,0.006282
dm,500.0,0.01308,0.005877,0.000589,0.008973,0.01236,0.016425,0.036171
dr,500.0,0.000792,0.001105,0.0,8.2e-05,0.000359,0.001068,0.008397
mrdr,500.0,0.000544,0.000829,0.0,4.5e-05,0.000251,0.00067,0.007284
dr-os (oracle),500.0,0.000542,0.000972,0.0,2.3e-05,0.000169,0.000573,0.008042
dr-os,500.0,0.000786,0.001102,0.0,8.9e-05,0.000353,0.001063,0.008071
switch-dr (oracle),500.0,0.000642,0.000968,0.0,6.2e-05,0.000279,0.000847,0.007949
switch-dr,500.0,0.000792,0.001105,0.0,8.2e-05,0.000359,0.001068,0.008397
