,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.070909,0.02474,0.02077,0.053049,0.068523,0.086298,0.177266
dr-ibt,500.0,0.072615,0.025019,0.018459,0.0539,0.069936,0.088877,0.16593
dr-ibt (tau=0),500.0,0.107093,0.031192,0.036848,0.085654,0.103556,0.126157,0.253674
dm,500.0,0.103135,0.02765,0.033235,0.082639,0.100687,0.121994,0.207531
dr,500.0,0.073789,0.024437,0.010185,0.056893,0.07127,0.08926,0.170701
mrdr,500.0,0.074029,0.025182,0.013491,0.056703,0.071106,0.089003,0.167165
dr-os (oracle),500.0,0.072574,0.025327,0.017806,0.053978,0.070748,0.089227,0.16395
dr-os,500.0,0.072578,0.025333,0.017806,0.053978,0.070748,0.089227,0.16395
switch-dr (oracle),500.0,0.073193,0.025382,0.019868,0.054437,0.070671,0.088841,0.177978
switch-dr,500.0,0.073857,0.025384,0.019868,0.054805,0.071163,0.089554,0.177978
