,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000145,0.000384,0.0,0.0,6e-06,0.000138,0.00572
dr-ibt,500.0,0.00032,0.000554,0.0,3e-05,0.000115,0.000365,0.005956
dr-ibt (tau=0),500.0,0.000312,0.000453,0.0,3.4e-05,0.000157,0.00042,0.00572
dm,500.0,0.013112,0.006162,0.001826,0.008568,0.012327,0.016772,0.041926
dr,500.0,0.000607,0.000805,0.0,6.3e-05,0.000293,0.000856,0.005012
mrdr,500.0,0.000442,0.000649,0.0,3.3e-05,0.000178,0.000594,0.005669
dr-os (oracle),500.0,0.000428,0.000717,0.0,1.7e-05,0.000126,0.000511,0.005082
dr-os,500.0,0.000605,0.000807,0.0,6.2e-05,0.000278,0.000858,0.005082
switch-dr (oracle),500.0,0.000475,0.000754,0.0,3.5e-05,0.000178,0.000598,0.007001
switch-dr,500.0,0.000607,0.000805,0.0,6.3e-05,0.000293,0.000856,0.005012
