,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,9e-06,4.1e-05,0.0,0.0,0.0,2e-06,0.000583
dr-ibt,500.0,7.5e-05,0.000135,0.0,6e-06,2.7e-05,8.2e-05,0.00116
dr-ibt (tau=0),500.0,0.000226,0.000201,0.0,5.3e-05,0.000175,0.000352,0.000943
dm,500.0,0.01746,0.003514,0.009932,0.015031,0.017232,0.019758,0.02981
dr,500.0,0.000213,0.00029,0.0,2.1e-05,9.8e-05,0.000262,0.001677
mrdr,500.0,8e-05,0.000124,0.0,8e-06,3.7e-05,9.4e-05,0.001022
dr-os (oracle),500.0,0.000151,0.000255,0.0,7e-06,3.5e-05,0.00018,0.001746
dr-os,500.0,0.000214,0.00029,0.0,2.1e-05,9.9e-05,0.000281,0.001746
switch-dr (oracle),500.0,0.000194,0.000268,0.0,2e-05,9.3e-05,0.000243,0.001677
switch-dr,500.0,0.000213,0.00029,0.0,2.1e-05,9.8e-05,0.000262,0.001677
