,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000773,0.001762,0.0,3e-06,0.000123,0.000675,0.01568
dr-ibt,500.0,0.001034,0.001846,0.0,0.000118,0.00041,0.001119,0.01846
dr-ibt (tau=0),500.0,0.001198,0.002244,0.0,9e-05,0.000394,0.001295,0.021022
dm,500.0,0.013138,0.010494,0.0,0.005778,0.010813,0.017172,0.070332
dr,500.0,0.001837,0.002706,0.0,0.00018,0.000814,0.002366,0.024519
mrdr,500.0,0.001484,0.002201,0.0,0.000161,0.000734,0.001954,0.019372
dr-os (oracle),500.0,0.000998,0.002206,0.0,3.2e-05,0.00023,0.000833,0.024668
dr-os,500.0,0.001816,0.002689,0.0,0.000171,0.000773,0.00237,0.024668
switch-dr (oracle),500.0,0.001305,0.002257,0.0,0.000113,0.000565,0.001566,0.024519
switch-dr,500.0,0.001837,0.002706,0.0,0.00018,0.000814,0.002366,0.024519
