,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,8e-06,2.4e-05,0.0,0.0,1e-06,3e-06,0.000186
dr-ibt,500.0,6.9e-05,0.000101,0.0,7e-06,2.8e-05,8.4e-05,0.000985
dr-ibt (tau=0),500.0,0.000415,0.000315,0.0,0.000156,0.000371,0.000604,0.001552
dm,500.0,0.016904,0.003609,0.00848,0.014327,0.016649,0.01917,0.030543
dr,500.0,0.000192,0.000272,0.0,1.7e-05,9e-05,0.000243,0.001658
mrdr,500.0,7.8e-05,0.000109,0.0,8e-06,3.4e-05,0.000107,0.000793
dr-os (oracle),500.0,0.000119,0.000212,0.0,6e-06,2.5e-05,0.000141,0.001678
dr-os,500.0,0.000188,0.000266,0.0,1.8e-05,8.4e-05,0.000245,0.001678
switch-dr (oracle),500.0,0.000145,0.00023,0.0,1e-05,5.8e-05,0.000176,0.001481
switch-dr,500.0,0.000192,0.000272,0.0,1.7e-05,9e-05,0.000243,0.001658
