,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000668,0.001541,0.0,3e-06,0.000105,0.000598,0.014298
dr-ibt,500.0,0.00097,0.001856,0.0,8e-05,0.000329,0.001036,0.018154
dr-ibt (tau=0),500.0,0.000935,0.001757,0.0,8.4e-05,0.000298,0.000982,0.014704
dm,500.0,0.011503,0.009534,0.0,0.004993,0.009095,0.015437,0.080537
dr,500.0,0.001614,0.00231,0.0,0.000169,0.000769,0.00214,0.022848
mrdr,500.0,0.001358,0.002139,0.0,0.000134,0.000576,0.001863,0.020555
dr-os (oracle),500.0,0.000956,0.002057,0.0,3e-05,0.000179,0.000862,0.023095
dr-os,500.0,0.0016,0.002303,0.0,0.000176,0.000773,0.002157,0.023095
switch-dr (oracle),500.0,0.001086,0.002017,0.0,6.9e-05,0.000421,0.001184,0.022848
switch-dr,500.0,0.001614,0.00231,0.0,0.000169,0.000769,0.00214,0.022848
