,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,8.8e-05,0.000248,0.0,0.0,4e-06,5.6e-05,0.002915
dr-ibt,500.0,0.000298,0.000485,0.0,3.2e-05,0.000124,0.000369,0.004278
dr-ibt (tau=0),500.0,0.000404,0.00047,0.0,5.1e-05,0.000233,0.000648,0.00398
dm,500.0,0.012107,0.005908,0.000933,0.007923,0.011083,0.015668,0.038962
dr,500.0,0.000649,0.000869,0.0,8.5e-05,0.000345,0.000834,0.007083
mrdr,500.0,0.000448,0.000599,0.0,5.1e-05,0.000201,0.000626,0.004961
dr-os (oracle),500.0,0.000392,0.000724,0.0,2.1e-05,0.000133,0.000421,0.007195
dr-os,500.0,0.000642,0.000864,0.0,8.3e-05,0.000335,0.000839,0.007195
switch-dr (oracle),500.0,0.000515,0.000758,0.0,5.2e-05,0.000266,0.000634,0.007083
switch-dr,500.0,0.000649,0.000869,0.0,8.5e-05,0.000345,0.000834,0.007083
