,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.067757,0.036366,0.007719,0.0407,0.062087,0.089102,0.235125
dr-ibt,500.0,0.075963,0.039184,0.007315,0.045462,0.071085,0.099784,0.229169
dr-ibt (tau=0),500.0,0.092677,0.040068,0.015121,0.063645,0.088129,0.116793,0.271013
dm,500.0,0.098371,0.043752,0.007712,0.066405,0.094267,0.127032,0.301466
dr,500.0,0.073325,0.039164,0.006921,0.043887,0.066963,0.095102,0.29516
mrdr,500.0,0.073096,0.042328,0.002661,0.040783,0.067724,0.094216,0.262984
dr-os (oracle),500.0,0.072979,0.037722,0.001612,0.046918,0.065161,0.096088,0.223047
dr-os,500.0,0.074221,0.038911,0.001612,0.046931,0.065816,0.097515,0.223047
switch-dr (oracle),500.0,0.068484,0.036865,0.00292,0.041941,0.063584,0.087531,0.209917
switch-dr,500.0,0.071682,0.039001,0.00292,0.04332,0.065881,0.092775,0.209917
