,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000106,0.000265,0.0,0.0,4e-06,7.9e-05,0.002947
dr-ibt,500.0,0.000313,0.000476,0.0,3.7e-05,0.000141,0.000406,0.003607
dr-ibt (tau=0),500.0,0.000361,0.000419,0.0,4.4e-05,0.000207,0.000545,0.003007
dm,500.0,0.013074,0.005877,0.002352,0.008651,0.01247,0.016347,0.040426
dr,500.0,0.000656,0.000884,0.0,5.7e-05,0.000294,0.000936,0.00702
mrdr,500.0,0.000457,0.000629,0.0,4.7e-05,0.000213,0.000557,0.004105
dr-os (oracle),500.0,0.000346,0.000597,0.0,1.7e-05,0.000127,0.000394,0.004691
dr-os,500.0,0.00064,0.000864,0.0,6.1e-05,0.0003,0.000887,0.006824
switch-dr (oracle),500.0,0.000436,0.000628,0.0,3.8e-05,0.000193,0.000557,0.004604
switch-dr,500.0,0.000656,0.000884,0.0,5.7e-05,0.000294,0.000936,0.00702
