,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.065208,0.035056,0.000338,0.040404,0.058333,0.086323,0.21318
dr-ibt,500.0,0.071488,0.036684,0.004008,0.044896,0.06508,0.092436,0.222125
dr-ibt (tau=0),500.0,0.112204,0.050806,0.008129,0.074863,0.105866,0.138721,0.311925
dm,500.0,0.100628,0.043608,0.018904,0.06762,0.096996,0.127187,0.249882
dr,500.0,0.073727,0.038425,0.007824,0.04497,0.066717,0.097818,0.215516
mrdr,500.0,0.074287,0.040161,0.006027,0.044219,0.066519,0.099927,0.247829
dr-os (oracle),500.0,0.070564,0.039012,0.002869,0.043427,0.06389,0.089511,0.248565
dr-os,500.0,0.071327,0.039896,0.002869,0.043606,0.06509,0.089752,0.250482
switch-dr (oracle),500.0,0.06988,0.039957,0.00453,0.040126,0.06263,0.093451,0.279476
switch-dr,500.0,0.072538,0.041041,0.00453,0.04235,0.063935,0.098965,0.279476
