,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,6e-06,2e-05,0.0,0.0,1e-06,3e-06,0.000181
dr-ibt,500.0,9.9e-05,0.00015,0.0,1e-05,4.1e-05,0.000119,0.000995
dr-ibt (tau=0),500.0,0.000332,0.000266,0.0,0.000105,0.000281,0.000507,0.001332
dm,500.0,0.015041,0.00358,0.005608,0.012554,0.014803,0.017375,0.026883
dr,500.0,0.000191,0.000268,0.0,2.2e-05,8.7e-05,0.000239,0.002158
mrdr,500.0,0.000116,0.000175,0.0,1.2e-05,5e-05,0.00015,0.001406
dr-os (oracle),500.0,0.000171,0.000281,0.0,8e-06,4.3e-05,0.000216,0.002245
dr-os,500.0,0.0002,0.000282,0.0,2.4e-05,9e-05,0.000252,0.002245
switch-dr (oracle),500.0,0.000155,0.000262,0.0,9e-06,4.5e-05,0.000182,0.002158
switch-dr,500.0,0.000191,0.000268,0.0,2.2e-05,8.7e-05,0.000239,0.002158
