,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.065092,0.013103,0.03235,0.056299,0.065004,0.073373,0.111399
dr-ibt,500.0,0.072969,0.012249,0.04134,0.06475,0.072663,0.080665,0.114053
dr-ibt (tau=0),500.0,0.068449,0.015539,0.03235,0.056843,0.067141,0.079536,0.111399
dm,500.0,0.105984,0.013901,0.066989,0.097103,0.106184,0.115905,0.151883
dr,500.0,0.072257,0.012343,0.037642,0.063853,0.072483,0.08005,0.110482
mrdr,500.0,0.072138,0.012322,0.037818,0.063945,0.072237,0.080354,0.110862
dr-os (oracle),500.0,0.072732,0.012338,0.042432,0.064486,0.071868,0.081549,0.118311
dr-os,500.0,0.072732,0.012338,0.042432,0.064486,0.071868,0.081549,0.118311
switch-dr (oracle),500.0,0.073669,0.012379,0.045812,0.064285,0.072874,0.082263,0.112895
switch-dr,500.0,0.073961,0.01237,0.045812,0.064622,0.073207,0.082439,0.112895
