,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.073634,0.03757,0.003841,0.047067,0.067974,0.096817,0.204343
dr-ibt,500.0,0.082458,0.040049,0.0036,0.053382,0.076806,0.106689,0.228351
dr-ibt (tau=0),500.0,0.100978,0.043586,0.013206,0.069891,0.096582,0.128773,0.255991
dm,500.0,0.105295,0.046681,0.018779,0.070159,0.099685,0.132785,0.287832
dr,500.0,0.078493,0.04252,0.000498,0.048703,0.070938,0.100253,0.277262
mrdr,500.0,0.079633,0.045441,0.000698,0.046931,0.069687,0.102847,0.317233
dr-os (oracle),500.0,0.081393,0.04082,0.001441,0.053482,0.074032,0.108733,0.21205
dr-os,500.0,0.082817,0.042226,0.001441,0.054242,0.074654,0.10966,0.229781
switch-dr (oracle),500.0,0.076728,0.038917,0.00522,0.046696,0.069818,0.100378,0.236773
switch-dr,500.0,0.078904,0.040532,0.00522,0.047533,0.07249,0.102394,0.236773
