,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.06918,0.037433,0.003436,0.040562,0.064989,0.092001,0.255676
dr-ibt,500.0,0.077007,0.039157,0.002513,0.045537,0.073264,0.101692,0.270672
dr-ibt (tau=0),500.0,0.113968,0.054178,0.010964,0.073536,0.105901,0.148288,0.314569
dm,500.0,0.098115,0.041456,0.007172,0.066576,0.093952,0.123376,0.268282
dr,500.0,0.073011,0.037761,0.001372,0.044664,0.069979,0.097031,0.197147
mrdr,500.0,0.071599,0.039478,0.000798,0.041133,0.065863,0.096116,0.214872
dr-os (oracle),500.0,0.073677,0.040267,0.004496,0.043737,0.066775,0.096356,0.240788
dr-os,500.0,0.074822,0.041243,0.004496,0.044172,0.067289,0.098851,0.262646
switch-dr (oracle),500.0,0.069583,0.03688,0.002655,0.042444,0.063722,0.0895,0.213708
switch-dr,500.0,0.073706,0.038711,0.002655,0.044608,0.067493,0.093296,0.213708
