,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000132,0.000493,0.0,0.0,4e-06,8e-05,0.006691
dr-ibt,500.0,0.00034,0.000676,0.0,2.6e-05,0.000135,0.000405,0.007597
dr-ibt (tau=0),500.0,0.000393,0.000591,0.0,4.2e-05,0.000235,0.000565,0.006738
dm,500.0,0.010829,0.005124,0.000964,0.007203,0.010101,0.014013,0.035027
dr,500.0,0.000791,0.0011,0.0,7.2e-05,0.000336,0.001113,0.007338
mrdr,500.0,0.000516,0.000762,0.0,5.4e-05,0.000205,0.00067,0.007247
dr-os (oracle),500.0,0.000496,0.000925,0.0,2.4e-05,0.00014,0.000468,0.007365
dr-os,500.0,0.00078,0.001086,0.0,7.4e-05,0.000335,0.001065,0.007365
switch-dr (oracle),500.0,0.000507,0.000857,0.0,4.5e-05,0.000177,0.000571,0.006455
switch-dr,500.0,0.000791,0.0011,0.0,7.2e-05,0.000336,0.001113,0.007338
