,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.069617,0.024306,0.023384,0.052346,0.067586,0.084777,0.146012
dr-ibt,500.0,0.071928,0.024644,0.021662,0.05366,0.069503,0.085791,0.150149
dr-ibt (tau=0),500.0,0.106523,0.030951,0.031573,0.085434,0.1028,0.124813,0.216319
dm,500.0,0.098061,0.024854,0.01977,0.080836,0.097645,0.114251,0.170327
dr,500.0,0.070682,0.022976,0.012073,0.054204,0.068488,0.084027,0.149293
mrdr,500.0,0.070895,0.023442,0.010086,0.053609,0.069384,0.083333,0.157833
dr-os (oracle),500.0,0.071005,0.025085,0.014059,0.053718,0.067989,0.085962,0.169354
dr-os,500.0,0.07105,0.025136,0.014059,0.053718,0.068002,0.085962,0.169354
switch-dr (oracle),500.0,0.068848,0.024286,0.015457,0.052052,0.065076,0.084102,0.177914
switch-dr,500.0,0.070007,0.024488,0.015457,0.052804,0.066272,0.085391,0.177914
