,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.029807,0.029731,0.003802,0.008464,0.013438,0.052991,0.129436
dr-ibt,500.0,0.070662,0.012817,0.04006,0.06262,0.070093,0.078084,0.119658
dr-ibt (tau=0),500.0,0.142597,0.213425,0.00443,0.009298,0.014238,0.280798,0.579962
dm,500.0,0.101399,0.013372,0.069944,0.092653,0.100851,0.110323,0.145123
dr,500.0,0.071907,0.011763,0.04245,0.063421,0.071196,0.079484,0.107661
mrdr,500.0,0.071937,0.011749,0.043774,0.063413,0.071299,0.078814,0.108281
dr-os (oracle),500.0,0.07177,0.01257,0.03825,0.062865,0.070818,0.079592,0.116221
dr-os,500.0,0.07177,0.01257,0.03825,0.062865,0.070818,0.079592,0.116221
switch-dr (oracle),500.0,0.071854,0.012289,0.041222,0.063137,0.071521,0.079872,0.112717
switch-dr,500.0,0.072164,0.012421,0.041222,0.063896,0.071852,0.080009,0.115228
