,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.063718,0.014151,0.024913,0.054189,0.063534,0.072785,0.109721
dr-ibt,500.0,0.072792,0.012154,0.033747,0.064486,0.072492,0.0807,0.109498
dr-ibt (tau=0),500.0,0.067676,0.017376,0.024913,0.055028,0.067627,0.078499,0.136798
dm,500.0,0.103433,0.014204,0.067,0.094146,0.102596,0.112264,0.164813
dr,500.0,0.072925,0.013186,0.038749,0.06452,0.072083,0.080584,0.121694
mrdr,500.0,0.072974,0.013036,0.03606,0.064594,0.072385,0.080774,0.122283
dr-os (oracle),500.0,0.073324,0.012521,0.036446,0.064234,0.073289,0.081481,0.107138
dr-os,500.0,0.073324,0.012521,0.036446,0.064234,0.073289,0.081481,0.107138
switch-dr (oracle),500.0,0.072799,0.011371,0.043561,0.065113,0.072426,0.080685,0.10747
switch-dr,500.0,0.07284,0.011394,0.043561,0.06512,0.072554,0.080685,0.10747
