,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.059704,0.045501,0.000269,0.024362,0.052613,0.082421,0.285527
dr-ibt,500.0,0.080593,0.042012,0.012061,0.04967,0.074761,0.103109,0.271689
dr-ibt (tau=0),500.0,0.10904,0.116388,0.000423,0.038854,0.080035,0.126451,0.635198
dm,500.0,0.100728,0.046457,0.008368,0.064552,0.096218,0.12885,0.306492
dr,500.0,0.077459,0.043054,0.004527,0.044571,0.069627,0.102302,0.272917
mrdr,500.0,0.078896,0.046699,0.002013,0.044175,0.073073,0.103104,0.284458
dr-os (oracle),500.0,0.076949,0.039963,0.004009,0.04604,0.071476,0.099655,0.26869
dr-os,500.0,0.077993,0.04099,0.004009,0.04668,0.071792,0.101009,0.26869
switch-dr (oracle),500.0,0.073373,0.039659,0.003145,0.046315,0.067137,0.092659,0.349035
switch-dr,500.0,0.077598,0.041564,0.003145,0.049625,0.069896,0.099696,0.349035
