,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.065142,0.012135,0.036827,0.056289,0.064205,0.072481,0.112319
dr-ibt,500.0,0.070994,0.011956,0.037468,0.062616,0.069932,0.078535,0.115488
dr-ibt (tau=0),500.0,0.06617,0.01272,0.036827,0.056939,0.065027,0.073863,0.116299
dm,500.0,0.099261,0.013387,0.066561,0.089915,0.098354,0.107609,0.147861
dr,500.0,0.071291,0.012094,0.042216,0.062528,0.071013,0.080008,0.108088
mrdr,500.0,0.071373,0.011955,0.040915,0.062979,0.071216,0.079133,0.108823
dr-os (oracle),500.0,0.07145,0.011745,0.041544,0.063702,0.071015,0.07916,0.1038
dr-os,500.0,0.07145,0.011745,0.041544,0.063702,0.071015,0.07916,0.1038
switch-dr (oracle),500.0,0.070802,0.012166,0.037558,0.063006,0.070342,0.078655,0.108645
switch-dr,500.0,0.070986,0.012169,0.037558,0.063095,0.070527,0.078655,0.108645
