,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.050285,0.033236,0.001921,0.022989,0.044224,0.071767,0.190224
dr-ibt,500.0,0.075883,0.023521,0.029821,0.057705,0.07396,0.090479,0.165332
dr-ibt (tau=0),500.0,0.134946,0.14572,0.003044,0.027994,0.066874,0.20853,0.619346
dm,500.0,0.102035,0.026099,0.040791,0.082605,0.100463,0.11942,0.189957
dr,500.0,0.073338,0.023758,0.02063,0.054802,0.071362,0.088595,0.149918
mrdr,500.0,0.073377,0.024919,0.017791,0.054749,0.07043,0.089705,0.148897
dr-os (oracle),500.0,0.075922,0.024147,0.027608,0.059339,0.074042,0.091097,0.157473
dr-os,500.0,0.07603,0.024331,0.027608,0.059456,0.074042,0.091254,0.157473
switch-dr (oracle),500.0,0.073347,0.025241,0.020288,0.055965,0.071634,0.090449,0.174694
switch-dr,500.0,0.074422,0.025927,0.020288,0.056224,0.07317,0.09143,0.174694
