,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.060385,0.014655,0.022556,0.050241,0.059727,0.06904,0.113764
dr-ibt,500.0,0.068998,0.013717,0.03621,0.059191,0.068176,0.076883,0.119983
dr-ibt (tau=0),500.0,0.064741,0.018122,0.022556,0.051833,0.06427,0.075375,0.141343
dm,500.0,0.097311,0.013237,0.060606,0.088597,0.096284,0.105929,0.140825
dr,500.0,0.06877,0.012009,0.039066,0.05987,0.067602,0.076313,0.11172
mrdr,500.0,0.068874,0.011694,0.040297,0.060453,0.067758,0.076113,0.110762
dr-os (oracle),500.0,0.069817,0.01211,0.036302,0.060613,0.070239,0.077776,0.105042
dr-os,500.0,0.069817,0.01211,0.036302,0.060613,0.070239,0.077776,0.105042
switch-dr (oracle),500.0,0.06881,0.011979,0.03395,0.06001,0.068354,0.077592,0.104797
switch-dr,500.0,0.069026,0.012042,0.03395,0.06026,0.068814,0.07788,0.107643
