,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000133,0.000419,0.0,0.0,3e-06,6.5e-05,0.005026
dr-ibt,500.0,0.000345,0.000671,0.0,3.8e-05,0.000121,0.00039,0.008194
dr-ibt (tau=0),500.0,0.00036,0.000504,0.0,4.4e-05,0.000184,0.00048,0.005026
dm,500.0,0.011957,0.005655,0.000973,0.007833,0.011006,0.015603,0.038118
dr,500.0,0.000729,0.001077,0.0,7.5e-05,0.000307,0.000894,0.006587
mrdr,500.0,0.000483,0.000713,0.0,4.8e-05,0.000201,0.000588,0.005183
dr-os (oracle),500.0,0.000467,0.000869,0.0,1.9e-05,0.00013,0.000424,0.006316
dr-os,500.0,0.000723,0.001069,0.0,7.8e-05,0.000285,0.000834,0.00636
switch-dr (oracle),500.0,0.000561,0.000871,0.0,5.7e-05,0.000223,0.000696,0.006262
switch-dr,500.0,0.000729,0.001077,0.0,7.5e-05,0.000307,0.000894,0.006587
