,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.062393,0.027755,0.001662,0.044479,0.063132,0.080514,0.161104
dr-ibt,500.0,0.070695,0.023877,0.017914,0.054164,0.068822,0.085004,0.160749
dr-ibt (tau=0),500.0,0.093135,0.059654,0.001923,0.061792,0.088868,0.111302,0.520114
dm,500.0,0.097734,0.025089,0.03846,0.080648,0.096764,0.113289,0.193965
dr,500.0,0.069114,0.022205,0.023053,0.052979,0.06733,0.082635,0.161479
mrdr,500.0,0.069372,0.022716,0.020357,0.053019,0.068168,0.081972,0.151669
dr-os (oracle),500.0,0.069076,0.022409,0.021372,0.053569,0.06722,0.08352,0.140276
dr-os,500.0,0.069106,0.022467,0.021372,0.053569,0.06722,0.083587,0.140276
switch-dr (oracle),500.0,0.068185,0.022724,0.015638,0.051045,0.066357,0.085047,0.148201
switch-dr,500.0,0.068935,0.022959,0.017395,0.051883,0.066797,0.085658,0.148201
