,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,1.1e-05,4.1e-05,0.0,0.0,1e-06,3e-06,0.000378
dr-ibt,500.0,9.5e-05,0.000145,0.0,1.1e-05,3.7e-05,0.000114,0.001007
dr-ibt (tau=0),500.0,0.000238,0.000216,0.0,6.4e-05,0.000191,0.000352,0.001214
dm,500.0,0.018592,0.003646,0.010518,0.016233,0.018381,0.021039,0.032549
dr,500.0,0.000213,0.000299,0.0,2e-05,9.4e-05,0.00028,0.001925
mrdr,500.0,0.000103,0.000149,0.0,9e-06,4.2e-05,0.000136,0.001162
dr-os (oracle),500.0,0.000187,0.000303,0.0,8e-06,4.9e-05,0.00024,0.002013
dr-os,500.0,0.000223,0.000311,0.0,1.8e-05,9.9e-05,0.000303,0.002013
switch-dr (oracle),500.0,0.00019,0.000286,0.0,1.3e-05,7e-05,0.000253,0.001925
switch-dr,500.0,0.000213,0.000299,0.0,2e-05,9.4e-05,0.00028,0.001925
