,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,1.5e-05,5.2e-05,0.0,0.0,1e-06,6e-06,0.000623
dr-ibt,500.0,9.8e-05,0.000148,0.0,1e-05,3.9e-05,0.000128,0.001117
dr-ibt (tau=0),500.0,0.000343,0.00028,0.0,9.3e-05,0.000286,0.000538,0.001157
dm,500.0,0.015711,0.003175,0.008073,0.013533,0.015496,0.017494,0.026628
dr,500.0,0.000246,0.000328,0.0,2.2e-05,0.000118,0.000333,0.001793
mrdr,500.0,0.000112,0.000162,0.0,1.2e-05,4.9e-05,0.000152,0.001104
dr-os (oracle),500.0,0.000209,0.000324,0.0,1.2e-05,5.5e-05,0.000265,0.001855
dr-os,500.0,0.000255,0.000338,0.0,2.2e-05,0.000125,0.000354,0.001855
switch-dr (oracle),500.0,0.000196,0.0003,0.0,1.3e-05,8e-05,0.000242,0.001793
switch-dr,500.0,0.000246,0.000328,0.0,2.2e-05,0.000118,0.000333,0.001793
