,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.071,0.039551,0.002862,0.043219,0.063739,0.091961,0.292337
dr-ibt,500.0,0.080658,0.042227,0.003762,0.049429,0.07392,0.103972,0.267382
dr-ibt (tau=0),500.0,0.100564,0.045653,0.010415,0.069893,0.093927,0.124224,0.352851
dm,500.0,0.104568,0.044231,0.013646,0.071343,0.101506,0.131046,0.259583
dr,500.0,0.077099,0.041753,0.00475,0.045376,0.069596,0.101408,0.269637
mrdr,500.0,0.077674,0.044958,0.000716,0.043985,0.069574,0.101887,0.264947
dr-os (oracle),500.0,0.07822,0.040406,0.005257,0.049869,0.072481,0.099316,0.264419
dr-os,500.0,0.079798,0.041746,0.005257,0.04999,0.073785,0.100378,0.264419
switch-dr (oracle),500.0,0.077108,0.040514,0.001064,0.048222,0.07069,0.100986,0.278278
switch-dr,500.0,0.079914,0.043141,0.001064,0.04911,0.073097,0.103363,0.294779
