,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000364,0.00088,0.0,1e-06,2e-05,0.000312,0.007352
dr-ibt,500.0,0.00092,0.001703,0.0,6.7e-05,0.000374,0.001013,0.013992
dr-ibt (tau=0),500.0,0.0006,0.001057,0.0,4.2e-05,0.000229,0.000656,0.007935
dm,500.0,0.01039,0.008391,1e-06,0.004416,0.00833,0.013801,0.053624
dr,500.0,0.001886,0.003137,0.0,0.000196,0.000744,0.002195,0.032482
mrdr,500.0,0.001505,0.002419,0.0,0.000177,0.000647,0.001738,0.022367
dr-os (oracle),500.0,0.000978,0.002395,0.0,3.3e-05,0.000216,0.000844,0.032668
dr-os,500.0,0.001852,0.003091,0.0,0.000196,0.000762,0.002127,0.032668
switch-dr (oracle),500.0,0.001023,0.002345,0.0,7.7e-05,0.000331,0.001004,0.032482
switch-dr,500.0,0.001886,0.003137,0.0,0.000196,0.000744,0.002195,0.032482
