,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,9e-05,0.000282,0.0,0.0,3e-06,6e-05,0.004819
dr-ibt,500.0,0.000308,0.000502,0.0,3.4e-05,0.000138,0.000408,0.007318
dr-ibt (tau=0),500.0,0.000548,0.000549,0.0,9.3e-05,0.000407,0.00091,0.004819
dm,500.0,0.009536,0.005403,0.000301,0.005421,0.008985,0.01275,0.030281
dr,500.0,0.000561,0.000811,0.0,5.8e-05,0.000251,0.000736,0.007951
mrdr,500.0,0.000389,0.00055,0.0,4.8e-05,0.000188,0.000517,0.006315
dr-os (oracle),500.0,0.000305,0.000659,0.0,1.1e-05,7.9e-05,0.000278,0.00799
dr-os,500.0,0.000555,0.000808,0.0,5.4e-05,0.000243,0.000722,0.00799
switch-dr (oracle),500.0,0.000401,0.000615,0.0,2.9e-05,0.000159,0.000504,0.005536
switch-dr,500.0,0.000561,0.000811,0.0,5.8e-05,0.000251,0.000736,0.007951
