,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.050588,0.023396,0.002431,0.031651,0.051986,0.0684,0.12524
dr-ibt,500.0,0.070659,0.012424,0.035621,0.061149,0.069809,0.078154,0.111304
dr-ibt (tau=0),500.0,0.078314,0.065311,0.002431,0.032478,0.05854,0.102422,0.458036
dm,500.0,0.099804,0.013876,0.068686,0.089774,0.09947,0.109203,0.138507
dr,500.0,0.070691,0.012035,0.039993,0.061538,0.070344,0.078244,0.112728
mrdr,500.0,0.070768,0.011929,0.040493,0.062771,0.070169,0.078888,0.112987
dr-os (oracle),500.0,0.070412,0.012063,0.042505,0.062499,0.069157,0.077905,0.110093
dr-os,500.0,0.070412,0.012063,0.042505,0.062499,0.069157,0.077905,0.110093
switch-dr (oracle),500.0,0.070147,0.012362,0.040575,0.061332,0.069855,0.078103,0.121585
switch-dr,500.0,0.07032,0.012338,0.041586,0.061815,0.069963,0.078496,0.121585
