,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000136,0.000403,0.0,0.0,3e-06,6.6e-05,0.004665
dr-ibt,500.0,0.000334,0.000638,0.0,1.8e-05,0.000102,0.00042,0.006102
dr-ibt (tau=0),500.0,0.000304,0.000494,0.0,3.3e-05,0.000148,0.000375,0.00543
dm,500.0,0.015312,0.006483,0.003222,0.010436,0.014291,0.019484,0.048559
dr,500.0,0.00069,0.001003,0.0,5.4e-05,0.000313,0.000876,0.007688
mrdr,500.0,0.000447,0.000682,0.0,5e-05,0.0002,0.000568,0.00644
dr-os (oracle),500.0,0.000494,0.000863,0.0,2.1e-05,0.000136,0.000619,0.00614
dr-os,500.0,0.000686,0.000998,0.0,5.4e-05,0.000303,0.000866,0.007412
switch-dr (oracle),500.0,0.000629,0.000898,0.0,4.7e-05,0.000276,0.000808,0.00571
switch-dr,500.0,0.00069,0.001003,0.0,5.4e-05,0.000313,0.000876,0.007688
