,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.071112,0.027488,0.014184,0.050077,0.068115,0.087365,0.177853
dr-ibt,500.0,0.073462,0.027818,0.016876,0.0528,0.069139,0.090407,0.179322
dr-ibt (tau=0),500.0,0.106685,0.034294,0.03445,0.080417,0.101176,0.133232,0.222265
dm,500.0,0.096772,0.028446,0.031954,0.077129,0.094691,0.113132,0.237119
dr,500.0,0.070115,0.02558,0.017963,0.051262,0.066385,0.085743,0.189196
mrdr,500.0,0.070379,0.0264,0.017679,0.051557,0.067132,0.087543,0.188624
dr-os (oracle),500.0,0.071904,0.024638,0.019615,0.053875,0.069344,0.087657,0.156244
dr-os,500.0,0.071939,0.024683,0.019615,0.053875,0.069344,0.087709,0.156244
switch-dr (oracle),500.0,0.070343,0.025657,0.015306,0.051934,0.067995,0.084576,0.213591
switch-dr,500.0,0.072144,0.02652,0.015306,0.053883,0.069699,0.086965,0.22203
