,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000821,0.001772,0.0,3e-06,0.000104,0.000774,0.01592
dr-ibt,500.0,0.001232,0.002184,0.0,8.2e-05,0.000401,0.001339,0.017489
dr-ibt (tau=0),500.0,0.001074,0.001945,0.0,9.2e-05,0.000333,0.001182,0.016308
dm,500.0,0.011644,0.009125,2e-06,0.004816,0.009694,0.015754,0.057117
dr,500.0,0.001941,0.002774,0.0,0.000196,0.000929,0.002579,0.019143
mrdr,500.0,0.001628,0.002321,0.0,0.000138,0.000772,0.002089,0.018638
dr-os (oracle),500.0,0.001109,0.002251,0.0,3.6e-05,0.000252,0.001149,0.019311
dr-os,500.0,0.001912,0.002739,0.0,0.000197,0.000915,0.002489,0.019311
switch-dr (oracle),500.0,0.001381,0.002245,0.0,9.7e-05,0.000526,0.001699,0.019143
switch-dr,500.0,0.001941,0.002774,0.0,0.000196,0.000929,0.002579,0.019143
