,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.068312,0.039435,0.002803,0.039591,0.059461,0.0902,0.248574
dr-ibt,500.0,0.075536,0.0403,0.005981,0.045976,0.06864,0.096408,0.240014
dr-ibt (tau=0),500.0,0.113843,0.056702,0.009939,0.070148,0.107636,0.148005,0.300567
dm,500.0,0.097417,0.04234,0.012245,0.067269,0.094434,0.123379,0.304374
dr,500.0,0.072105,0.040148,0.002071,0.042139,0.064358,0.096385,0.257622
mrdr,500.0,0.073045,0.044016,0.000709,0.042191,0.065266,0.095099,0.277419
dr-os (oracle),500.0,0.075564,0.039308,0.005528,0.046029,0.070528,0.101365,0.220243
dr-os,500.0,0.076773,0.040422,0.005528,0.047023,0.071204,0.102477,0.227347
switch-dr (oracle),500.0,0.071998,0.039345,0.000179,0.041506,0.067675,0.095556,0.23837
switch-dr,500.0,0.074593,0.041101,0.001465,0.043367,0.068939,0.097764,0.255335
