,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.07272,0.039747,0.003796,0.041962,0.064238,0.096623,0.240061
dr-ibt,500.0,0.080731,0.041225,0.003087,0.050861,0.074795,0.103124,0.227401
dr-ibt (tau=0),500.0,0.117984,0.054693,0.019539,0.076343,0.108691,0.153129,0.318756
dm,500.0,0.099016,0.043127,0.018793,0.066111,0.093096,0.123113,0.243235
dr,500.0,0.075281,0.04052,0.004142,0.044864,0.067432,0.099009,0.216415
mrdr,500.0,0.07589,0.044039,0.00384,0.042947,0.066173,0.102607,0.237337
dr-os (oracle),500.0,0.070886,0.040478,0.000742,0.040266,0.063856,0.096329,0.210062
dr-os,500.0,0.07157,0.041124,0.000742,0.040416,0.064548,0.096901,0.210062
switch-dr (oracle),500.0,0.07138,0.038704,0.002386,0.044185,0.065807,0.088721,0.244301
switch-dr,500.0,0.074762,0.039855,0.002386,0.047186,0.06879,0.092091,0.25808
