,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,1.5e-05,4.2e-05,0.0,0.0,1e-06,6e-06,0.000367
dr-ibt,500.0,8.9e-05,0.000115,0.0,1e-05,3.9e-05,0.00012,0.000687
dr-ibt (tau=0),500.0,0.000417,0.000299,0.0,0.000171,0.000368,0.000601,0.001352
dm,500.0,0.013284,0.003241,0.006152,0.011061,0.013145,0.015237,0.023062
dr,500.0,0.000204,0.000272,0.0,2.4e-05,9.5e-05,0.000259,0.001653
mrdr,500.0,9.6e-05,0.000125,0.0,1e-05,4.9e-05,0.00013,0.000987
dr-os (oracle),500.0,0.000106,0.00018,0.0,6e-06,2.6e-05,0.000127,0.001494
dr-os,500.0,0.000196,0.000261,0.0,2.3e-05,9.4e-05,0.000264,0.001571
switch-dr (oracle),500.0,0.000115,0.000195,0.0,8e-06,3.3e-05,0.000144,0.001653
switch-dr,500.0,0.000204,0.000272,0.0,2.4e-05,9.5e-05,0.000259,0.001653
