,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,9.4e-05,0.000235,0.0,0.0,4e-06,6.3e-05,0.002189
dr-ibt,500.0,0.000295,0.000447,0.0,3.5e-05,0.000128,0.000374,0.003345
dr-ibt (tau=0),500.0,0.000328,0.000373,0.0,4e-05,0.000193,0.000507,0.002189
dm,500.0,0.014537,0.006724,0.002476,0.009403,0.013557,0.018058,0.04733
dr,500.0,0.00064,0.000825,0.0,8.1e-05,0.000308,0.000902,0.005815
mrdr,500.0,0.000426,0.000601,0.0,4.5e-05,0.000208,0.000532,0.004483
dr-os (oracle),500.0,0.000405,0.000662,0.0,1.9e-05,0.000149,0.000482,0.004367
dr-os,500.0,0.000632,0.000818,0.0,8.2e-05,0.000308,0.000868,0.005622
switch-dr (oracle),500.0,0.000516,0.000684,0.0,6.2e-05,0.000247,0.000741,0.00428
switch-dr,500.0,0.00064,0.000825,0.0,8.1e-05,0.000308,0.000902,0.005815
