,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.067139,0.012588,0.036204,0.058069,0.067611,0.075064,0.103071
dr-ibt,500.0,0.074248,0.012461,0.044599,0.065416,0.074055,0.082366,0.113027
dr-ibt (tau=0),500.0,0.068946,0.013923,0.036204,0.05911,0.068537,0.076769,0.111426
dm,500.0,0.103586,0.014165,0.065414,0.092922,0.102979,0.114496,0.152893
dr,500.0,0.073642,0.01308,0.039959,0.064799,0.073325,0.081647,0.11742
mrdr,500.0,0.073514,0.01276,0.042791,0.064903,0.072662,0.081675,0.117675
dr-os (oracle),500.0,0.074327,0.012352,0.042708,0.065314,0.073479,0.082475,0.110097
dr-os,500.0,0.074327,0.012352,0.042708,0.065314,0.073479,0.082475,0.110097
switch-dr (oracle),500.0,0.073897,0.012538,0.042607,0.064914,0.073488,0.082642,0.123284
switch-dr,500.0,0.073908,0.012541,0.042607,0.064914,0.073488,0.082642,0.123284
