,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,8.5e-05,0.000259,0.0,0.0,3e-06,4.4e-05,0.002808
dr-ibt,500.0,0.000298,0.000505,0.0,2.5e-05,0.000121,0.000359,0.003621
dr-ibt (tau=0),500.0,0.000321,0.000387,0.0,4.6e-05,0.000174,0.000485,0.002808
dm,500.0,0.012465,0.005806,0.001943,0.008312,0.011723,0.015735,0.040022
dr,500.0,0.000586,0.000832,0.0,5.5e-05,0.000249,0.00075,0.006393
mrdr,500.0,0.000379,0.000544,0.0,3.9e-05,0.000163,0.000483,0.004408
dr-os (oracle),500.0,0.000373,0.000693,0.0,1.2e-05,0.000113,0.000404,0.006474
dr-os,500.0,0.000582,0.000829,0.0,5e-05,0.000245,0.00075,0.006474
switch-dr (oracle),500.0,0.000457,0.000705,0.0,2.7e-05,0.000173,0.000546,0.006393
switch-dr,500.0,0.000586,0.000832,0.0,5.5e-05,0.000249,0.00075,0.006393
