,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,9.6e-05,0.000227,0.0,0.0,3e-06,8.5e-05,0.002031
dr-ibt,500.0,0.000302,0.000451,0.0,3.2e-05,0.000128,0.000387,0.003633
dr-ibt (tau=0),500.0,0.000377,0.000428,0.0,5e-05,0.000214,0.000539,0.002151
dm,500.0,0.012466,0.005649,0.001688,0.008263,0.011818,0.015702,0.04043
dr,500.0,0.000703,0.000991,0.0,6.9e-05,0.000273,0.000951,0.006112
mrdr,500.0,0.000506,0.000736,0.0,4.3e-05,0.000201,0.000686,0.004883
dr-os (oracle),500.0,0.000342,0.000599,0.0,1.7e-05,0.000106,0.000418,0.006206
dr-os,500.0,0.000679,0.000956,0.0,6.7e-05,0.000269,0.000931,0.006206
switch-dr (oracle),500.0,0.000381,0.000619,0.0,2.7e-05,0.000139,0.000526,0.006112
switch-dr,500.0,0.000703,0.000991,0.0,6.9e-05,0.000273,0.000951,0.006112
