,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.06846,0.026422,0.014921,0.049517,0.064127,0.083862,0.164138
dr-ibt,500.0,0.070765,0.026485,0.015072,0.051751,0.067092,0.085234,0.163493
dr-ibt (tau=0),500.0,0.104073,0.031059,0.035892,0.081094,0.101245,0.12209,0.229463
dm,500.0,0.098354,0.027937,0.032315,0.078967,0.096717,0.116077,0.216744
dr,500.0,0.072414,0.026295,0.018055,0.053446,0.069785,0.088634,0.167102
mrdr,500.0,0.072616,0.026456,0.017829,0.054527,0.070195,0.089437,0.168098
dr-os (oracle),500.0,0.072632,0.025375,0.015218,0.053625,0.071453,0.088413,0.164374
dr-os,500.0,0.072762,0.025465,0.015218,0.053757,0.071453,0.08843,0.164944
switch-dr (oracle),500.0,0.068367,0.023837,0.013709,0.052276,0.067045,0.082224,0.161501
switch-dr,500.0,0.070325,0.024756,0.013709,0.052919,0.068405,0.084561,0.166694
