,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.061516,0.012169,0.034084,0.053329,0.060934,0.068296,0.106582
dr-ibt,500.0,0.068425,0.011892,0.034659,0.060352,0.067675,0.075258,0.109804
dr-ibt (tau=0),500.0,0.063074,0.013168,0.034987,0.053926,0.0622,0.070722,0.109212
dm,500.0,0.097551,0.013943,0.062336,0.088572,0.096885,0.105926,0.1518
dr,500.0,0.069571,0.012279,0.034728,0.061534,0.069215,0.077362,0.109476
mrdr,500.0,0.069579,0.01216,0.036032,0.061109,0.069556,0.077701,0.1099
dr-os (oracle),500.0,0.068847,0.011569,0.039675,0.061205,0.06801,0.075814,0.11105
dr-os,500.0,0.068847,0.011569,0.039675,0.061205,0.06801,0.075814,0.11105
switch-dr (oracle),500.0,0.068603,0.011774,0.037813,0.060804,0.067783,0.076042,0.107675
switch-dr,500.0,0.069063,0.01186,0.037813,0.060967,0.06827,0.076465,0.108549
