,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.070394,0.024684,0.014641,0.051463,0.068912,0.085804,0.154163
dr-ibt,500.0,0.072994,0.024924,0.018582,0.054253,0.071814,0.089398,0.159033
dr-ibt (tau=0),500.0,0.1057,0.029983,0.03868,0.085403,0.103149,0.125438,0.206639
dm,500.0,0.100497,0.026564,0.04181,0.081435,0.097254,0.118359,0.1929
dr,500.0,0.072937,0.02427,0.017383,0.055278,0.070152,0.088485,0.161141
mrdr,500.0,0.073378,0.024977,0.016204,0.055342,0.069785,0.088534,0.170558
dr-os (oracle),500.0,0.072601,0.023766,0.022094,0.056377,0.069824,0.086474,0.197978
dr-os,500.0,0.072653,0.023823,0.022094,0.056377,0.069824,0.086474,0.198254
switch-dr (oracle),500.0,0.071858,0.023565,0.01901,0.054909,0.070946,0.086206,0.157851
switch-dr,500.0,0.073692,0.023791,0.020503,0.056828,0.072743,0.087831,0.157851
