,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001026,0.002136,0.0,6e-06,0.000137,0.000915,0.015078
dr-ibt,500.0,0.001279,0.002269,0.0,9.4e-05,0.000417,0.00113,0.015427
dr-ibt (tau=0),500.0,0.001386,0.002466,0.0,7.9e-05,0.000415,0.001507,0.018296
dm,500.0,0.012091,0.009316,8e-06,0.005682,0.010171,0.016001,0.059875
dr,500.0,0.001834,0.002693,0.0,0.0002,0.000829,0.002363,0.025121
mrdr,500.0,0.001523,0.00241,0.0,0.00016,0.000586,0.002019,0.021394
dr-os (oracle),500.0,0.001232,0.0025,0.0,3.2e-05,0.000292,0.0012,0.025384
dr-os,500.0,0.001819,0.002693,0.0,0.000187,0.000852,0.00235,0.025384
switch-dr (oracle),500.0,0.001571,0.002479,0.0,0.000165,0.000676,0.002053,0.025121
switch-dr,500.0,0.001834,0.002693,0.0,0.0002,0.000829,0.002363,0.025121
