,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.063227,0.013163,0.030572,0.053883,0.06244,0.071871,0.103371
dr-ibt,500.0,0.069751,0.013148,0.037454,0.061031,0.069408,0.077386,0.129896
dr-ibt (tau=0),500.0,0.065073,0.01431,0.030572,0.054483,0.063894,0.074403,0.111855
dm,500.0,0.102655,0.013855,0.056774,0.093644,0.101876,0.111735,0.149307
dr,500.0,0.070342,0.012282,0.035703,0.0619,0.070189,0.078173,0.107288
mrdr,500.0,0.070184,0.01211,0.037631,0.061773,0.06984,0.077602,0.108368
dr-os (oracle),500.0,0.070228,0.012324,0.037275,0.06129,0.070064,0.077721,0.11037
dr-os,500.0,0.070228,0.012324,0.037275,0.06129,0.070064,0.077721,0.11037
switch-dr (oracle),500.0,0.070168,0.013175,0.038766,0.060962,0.06819,0.078466,0.118889
switch-dr,500.0,0.070567,0.013087,0.040289,0.061111,0.068592,0.079317,0.118889
