,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000349,0.000976,0.0,1e-06,2.2e-05,0.000262,0.010497
dr-ibt,500.0,0.000952,0.001838,0.0,6.3e-05,0.000304,0.001019,0.017841
dr-ibt (tau=0),500.0,0.000579,0.001279,0.0,4.9e-05,0.00019,0.000506,0.011031
dm,500.0,0.012317,0.010317,0.0,0.005084,0.009704,0.016496,0.063231
dr,500.0,0.00159,0.002485,0.0,0.000168,0.000796,0.002035,0.029461
mrdr,500.0,0.001245,0.00189,0.0,0.000144,0.000643,0.001608,0.019668
dr-os (oracle),500.0,0.000984,0.00231,0.0,2.7e-05,0.000208,0.000855,0.029697
dr-os,500.0,0.001583,0.00249,0.0,0.000151,0.000808,0.002033,0.029697
switch-dr (oracle),500.0,0.001208,0.002305,0.0,8.6e-05,0.00043,0.001407,0.029461
switch-dr,500.0,0.00159,0.002485,0.0,0.000168,0.000796,0.002035,0.029461
