,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000275,0.000599,0.0,2e-06,2.5e-05,0.000258,0.006419
dr-ibt,500.0,0.000881,0.001597,0.0,8.9e-05,0.000349,0.001105,0.015598
dr-ibt (tau=0),500.0,0.000505,0.000776,0.0,5.2e-05,0.00024,0.000654,0.008441
dm,500.0,0.008467,0.008249,0.0,0.00265,0.006194,0.01144,0.062999
dr,500.0,0.001543,0.002452,0.0,0.000181,0.000644,0.001945,0.019511
mrdr,500.0,0.001243,0.002095,0.0,0.000152,0.000539,0.001716,0.020502
dr-os (oracle),500.0,0.000782,0.002063,0.0,3e-05,0.000124,0.00055,0.019108
dr-os,500.0,0.001533,0.002456,0.0,0.00018,0.000656,0.001926,0.0202
switch-dr (oracle),500.0,0.000844,0.001897,0.0,6.1e-05,0.000254,0.000806,0.019511
switch-dr,500.0,0.001543,0.002452,0.0,0.000181,0.000644,0.001945,0.019511
