,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.070188,0.039417,0.006167,0.040847,0.064192,0.090716,0.249271
dr-ibt,500.0,0.078279,0.042234,0.005424,0.048246,0.072129,0.100842,0.274158
dr-ibt (tau=0),500.0,0.112634,0.050928,0.021214,0.074372,0.10674,0.146184,0.286615
dm,500.0,0.104385,0.043776,0.01141,0.070204,0.098215,0.131582,0.311816
dr,500.0,0.078458,0.040335,0.00229,0.048194,0.072806,0.101162,0.263361
mrdr,500.0,0.079948,0.043976,0.000386,0.048173,0.074295,0.103461,0.242661
dr-os (oracle),500.0,0.075658,0.038297,0.00163,0.047028,0.070581,0.100313,0.243395
dr-os,500.0,0.076992,0.039578,0.00163,0.048254,0.071877,0.101577,0.243395
switch-dr (oracle),500.0,0.074572,0.040916,0.004724,0.045489,0.068763,0.097932,0.258269
switch-dr,500.0,0.077469,0.042643,0.004724,0.047311,0.070122,0.102629,0.258269
