,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,7e-06,2.4e-05,0.0,0.0,1e-06,3e-06,0.000246
dr-ibt,500.0,6.7e-05,9.7e-05,0.0,7e-06,2.9e-05,9.1e-05,0.000721
dr-ibt (tau=0),500.0,0.00032,0.000263,0.0,0.000107,0.000259,0.000481,0.001241
dm,500.0,0.016187,0.003234,0.007757,0.013847,0.01601,0.018417,0.026937
dr,500.0,0.000191,0.000247,0.0,1.8e-05,8.7e-05,0.000274,0.001753
mrdr,500.0,7.8e-05,0.000104,0.0,9e-06,3.6e-05,0.000113,0.000893
dr-os (oracle),500.0,0.000113,0.000196,0.0,6e-06,2.6e-05,0.000132,0.001463
dr-os,500.0,0.000186,0.00024,0.0,2e-05,8.5e-05,0.000268,0.001587
switch-dr (oracle),500.0,0.00012,0.000182,0.0,1.1e-05,4.9e-05,0.000145,0.001385
switch-dr,500.0,0.000191,0.000247,0.0,1.8e-05,8.7e-05,0.000274,0.001753
