,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.060675,0.017241,0.015156,0.048403,0.061412,0.071935,0.104563
dr-ibt,500.0,0.072062,0.012625,0.039831,0.063019,0.070911,0.079774,0.10875
dr-ibt (tau=0),500.0,0.069752,0.026132,0.015156,0.04899,0.068883,0.087504,0.181399
dm,500.0,0.102536,0.014238,0.063824,0.092646,0.101381,0.112142,0.152017
dr,500.0,0.071657,0.012401,0.041106,0.062968,0.070661,0.080113,0.114628
mrdr,500.0,0.071624,0.012107,0.042111,0.063121,0.070919,0.080048,0.113962
dr-os (oracle),500.0,0.071527,0.012048,0.040093,0.062569,0.071205,0.079697,0.113703
dr-os,500.0,0.071527,0.012048,0.040093,0.062569,0.071205,0.079697,0.113703
switch-dr (oracle),500.0,0.070379,0.012857,0.034635,0.060584,0.069558,0.078938,0.113623
switch-dr,500.0,0.070443,0.01286,0.034635,0.060645,0.069558,0.078938,0.113623
