,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.037848,0.053582,1e-06,0.005753,0.012608,0.049108,0.342391
dr-ibt,500.0,0.082493,0.041825,0.003057,0.05279,0.077774,0.10573,0.296711
dr-ibt (tau=0),500.0,0.180171,0.243461,0.00012,0.007159,0.016001,0.470582,0.688186
dm,500.0,0.106675,0.045564,0.010824,0.072625,0.103943,0.130039,0.290328
dr,500.0,0.080999,0.041853,0.003701,0.049659,0.075983,0.106101,0.263182
mrdr,500.0,0.081647,0.045055,0.002849,0.048325,0.074188,0.105857,0.280657
dr-os (oracle),500.0,0.076875,0.0396,0.007033,0.047602,0.070994,0.099291,0.214394
dr-os,500.0,0.078015,0.040559,0.007033,0.047602,0.071975,0.100621,0.232267
switch-dr (oracle),500.0,0.077254,0.040087,0.006662,0.0478,0.072059,0.099226,0.251351
switch-dr,500.0,0.079978,0.041515,0.006662,0.049611,0.073453,0.102013,0.264116
