,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000238,0.000486,0.0,1e-06,2.3e-05,0.000236,0.003284
dr-ibt,500.0,0.000386,0.000651,0.0,2.8e-05,0.00016,0.000434,0.006602
dr-ibt (tau=0),500.0,0.000356,0.000558,0.0,3.3e-05,0.000135,0.00042,0.003396
dm,500.0,0.013474,0.006477,0.001077,0.008721,0.012613,0.017174,0.045238
dr,500.0,0.000622,0.000887,0.0,5e-05,0.000239,0.000787,0.006329
mrdr,500.0,0.00044,0.00065,0.0,4e-05,0.000196,0.000528,0.004566
dr-os (oracle),500.0,0.000473,0.000832,0.0,1.4e-05,0.000125,0.000503,0.006449
dr-os,500.0,0.000625,0.000895,0.0,4.8e-05,0.000232,0.000778,0.006449
switch-dr (oracle),500.0,0.000491,0.000816,0.0,2.4e-05,0.000139,0.000542,0.006329
switch-dr,500.0,0.000622,0.000887,0.0,5e-05,0.000239,0.000787,0.006329
