,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.052113,0.020424,0.001093,0.039246,0.0545,0.065591,0.110501
dr-ibt,500.0,0.066432,0.011484,0.034887,0.058245,0.066176,0.073551,0.106965
dr-ibt (tau=0),500.0,0.078881,0.055572,0.001093,0.040066,0.063863,0.105182,0.331487
dm,500.0,0.09538,0.013549,0.058402,0.086387,0.095128,0.103392,0.140185
dr,500.0,0.067931,0.01209,0.032823,0.059357,0.068428,0.075635,0.108206
mrdr,500.0,0.06791,0.011921,0.035086,0.059681,0.067582,0.075764,0.110472
dr-os (oracle),500.0,0.067161,0.012724,0.03544,0.05826,0.066568,0.075601,0.107274
dr-os,500.0,0.067161,0.012724,0.03544,0.05826,0.066568,0.075601,0.107274
switch-dr (oracle),500.0,0.067273,0.011445,0.037752,0.059715,0.067398,0.074883,0.117687
switch-dr,500.0,0.067341,0.011477,0.037752,0.059715,0.067495,0.074883,0.118324
