,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.061566,0.015349,0.022221,0.051569,0.060812,0.071625,0.102106
dr-ibt,500.0,0.07208,0.011883,0.043737,0.063289,0.071704,0.07967,0.109523
dr-ibt (tau=0),500.0,0.06818,0.022217,0.022221,0.05286,0.064858,0.081196,0.149636
dm,500.0,0.103138,0.013348,0.06814,0.094181,0.102513,0.111155,0.160857
dr,500.0,0.072768,0.012161,0.038955,0.064015,0.072428,0.080176,0.114151
mrdr,500.0,0.072858,0.012123,0.04329,0.063366,0.072224,0.079985,0.115638
dr-os (oracle),500.0,0.073704,0.012955,0.040742,0.065328,0.072744,0.081625,0.121964
dr-os,500.0,0.073704,0.012955,0.040742,0.065328,0.072744,0.081625,0.121964
switch-dr (oracle),500.0,0.07256,0.01237,0.040274,0.064564,0.072012,0.080452,0.105123
switch-dr,500.0,0.072681,0.012453,0.040274,0.064564,0.072116,0.080477,0.106397
