,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.041688,0.029223,0.000885,0.012776,0.040868,0.066669,0.101885
dr-ibt,500.0,0.070036,0.01211,0.038666,0.061686,0.068916,0.078049,0.108052
dr-ibt (tau=0),500.0,0.099927,0.126077,0.000885,0.013058,0.042279,0.136391,0.617353
dm,500.0,0.095698,0.013785,0.05082,0.087316,0.095692,0.104598,0.13635
dr,500.0,0.070256,0.012235,0.037186,0.062228,0.069677,0.077948,0.113569
mrdr,500.0,0.070175,0.012225,0.036767,0.062496,0.069887,0.078275,0.1152
dr-os (oracle),500.0,0.070982,0.012253,0.037539,0.063169,0.070349,0.078473,0.107749
dr-os,500.0,0.070982,0.012253,0.037539,0.063169,0.070349,0.078473,0.107749
switch-dr (oracle),500.0,0.069774,0.012312,0.032945,0.061111,0.068995,0.077146,0.110032
switch-dr,500.0,0.06994,0.012336,0.032945,0.061329,0.069035,0.077379,0.111745
