,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000114,0.00032,0.0,0.0,4e-06,7.9e-05,0.003246
dr-ibt,500.0,0.000304,0.000468,0.0,3.1e-05,0.000139,0.000366,0.003785
dr-ibt (tau=0),500.0,0.000331,0.000429,0.0,5.1e-05,0.000187,0.000466,0.003782
dm,500.0,0.011614,0.005648,0.000675,0.007331,0.010892,0.015075,0.033933
dr,500.0,0.000673,0.000949,0.0,6.4e-05,0.000287,0.000947,0.006504
mrdr,500.0,0.000423,0.00063,0.0,4.7e-05,0.000213,0.000496,0.005751
dr-os (oracle),500.0,0.000377,0.000706,0.0,1.6e-05,0.000103,0.000435,0.006563
dr-os,500.0,0.00066,0.000932,0.0,6.2e-05,0.000271,0.000922,0.006563
switch-dr (oracle),500.0,0.000418,0.000724,0.0,3.1e-05,0.000137,0.000464,0.006504
switch-dr,500.0,0.000673,0.000949,0.0,6.4e-05,0.000287,0.000947,0.006504
