,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.069744,0.023964,0.016132,0.053435,0.067254,0.084656,0.172343
dr-ibt,500.0,0.07195,0.024042,0.013635,0.055487,0.070012,0.086253,0.168939
dr-ibt (tau=0),500.0,0.104906,0.030946,0.034835,0.081789,0.103024,0.122209,0.215752
dm,500.0,0.102585,0.029186,0.032366,0.082829,0.099213,0.121075,0.22614
dr,500.0,0.075512,0.026796,0.017964,0.055956,0.073525,0.091652,0.184398
mrdr,500.0,0.075349,0.027025,0.015216,0.05664,0.073608,0.091435,0.17882
dr-os (oracle),500.0,0.074377,0.024406,0.014917,0.056056,0.071929,0.088968,0.159978
dr-os,500.0,0.074412,0.024426,0.014917,0.056056,0.071929,0.088968,0.159978
switch-dr (oracle),500.0,0.0714,0.02432,0.015629,0.052898,0.069419,0.086956,0.162716
switch-dr,500.0,0.07232,0.024404,0.023344,0.053817,0.070988,0.088412,0.162716
