,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.071631,0.026678,0.014614,0.052218,0.069006,0.087045,0.171554
dr-ibt,500.0,0.073197,0.026458,0.01554,0.053681,0.071133,0.08976,0.174503
dr-ibt (tau=0),500.0,0.114498,0.034499,0.028753,0.091099,0.109329,0.13722,0.24204
dm,500.0,0.101949,0.029228,0.040097,0.080627,0.098604,0.120121,0.202993
dr,500.0,0.071948,0.025375,0.016356,0.054235,0.068339,0.087792,0.186849
mrdr,500.0,0.07237,0.026687,0.016318,0.053936,0.067993,0.087453,0.197704
dr-os (oracle),500.0,0.070774,0.024504,0.015879,0.053829,0.068514,0.085318,0.163953
dr-os,500.0,0.070797,0.024535,0.015879,0.053829,0.068514,0.085318,0.163953
switch-dr (oracle),500.0,0.071752,0.023681,0.015474,0.053598,0.069193,0.087807,0.1507
switch-dr,500.0,0.073222,0.024217,0.015474,0.054391,0.071475,0.089373,0.1507
