,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000662,0.001561,0.0,3e-06,9.6e-05,0.000546,0.015126
dr-ibt,500.0,0.00101,0.001785,0.0,7.9e-05,0.000353,0.001094,0.014815
dr-ibt (tau=0),500.0,0.000912,0.001744,0.0,5.9e-05,0.000311,0.000935,0.016641
dm,500.0,0.011481,0.008918,0.0,0.004854,0.009566,0.015609,0.050315
dr,500.0,0.001701,0.002607,0.0,0.000177,0.000768,0.002002,0.021398
mrdr,500.0,0.001421,0.002235,0.0,0.000125,0.00067,0.001851,0.024235
dr-os (oracle),500.0,0.001018,0.00219,0.0,3.7e-05,0.000283,0.000877,0.02149
dr-os,500.0,0.001683,0.002586,0.0,0.000173,0.00078,0.001993,0.02149
switch-dr (oracle),500.0,0.001154,0.002197,0.0,7.3e-05,0.000368,0.00119,0.021398
switch-dr,500.0,0.001701,0.002607,0.0,0.000177,0.000768,0.002002,0.021398
